id_albuma,descriptive_word
1916,heavy
1916,dark
1916,rhythmic
1917,religious
1917,sombre
1917,heavy
1917,Christian
1917,male vocals
1917,serious
1917,epic
1917,optimistic
1917,nocturnal
1918,tropical
1918,playful
1918,psychedelic
1918,futuristic
1918,warm
1918,melodic
1918,summer
1918,quirky
1918,poetic
1919,sombre
1919,atmospheric
1919,heavy
1919,anxious
1919,nocturnal
1919,dark
1919,complex
1919,melancholic
1919,psychedelic
1920,energetic
1920,improvisation
1920,instrumental
1921,medieval
1921,folklore
1921,female vocals
1921,male vocals
1921,a cappella
1921,lyrics
1921,uplifting
1921,ballad
1923,hypnotic
1923,repetitive
1923,ominous
1923,forest
1923,instrumental
1923,atmospheric
1923,dark
1923,sombre
1923,minimalistic
1924,progressive
1924,male vocals
1924,melodic
1924,epic
1924,heavy
1924,atmospheric
1924,introspective
1924,melancholic
1925,protest
1925,acoustic
1925,political
1925,conscious
1925,rebellious
1925,melodic
1925,male vocals
1926,male vocals
1927,progressive
1927,female vocals
1927,male vocals
1927,political
1927,energetic
1927,war
1927,passionate
1928,heavy
1928,passionate
1928,energetic
1928,dark
1928,breakup
1928,sombre
1928,aggressive
1928,male vocals
1928,pessimistic
1929,Christian
1929,male vocals
1929,religious
1929,triumphant
1929,melodic
1929,epic
1930,instrumental
1930,soft
1931,bittersweet
1931,male vocals
1931,acoustic
1932,longing
1932,male vocals
1933,manic
1933,male vocals
1933,anxious
1933,quirky
1933,abstract
1933,energetic
1933,rhythmic
1933,playful
1933,progressive
1934,concept album
1934,melancholic
1934,humorous
1934,male vocals
1934,minimalistic
1934,death
1935,male vocals
1935,energetic
1935,melodic
1935,bittersweet
1936,male vocals
1936,progressive
1936,complex
1936,fantasy
1936,poetic
1936,uncommon time signatures
1936,concept album
1938,melodic
1938,male vocals
1938,nocturnal
1938,dark
1938,melancholic
1938,psychedelic
1938,romantic
1938,atmospheric
1938,bittersweet
1939,melancholic
1939,bittersweet
1939,lonely
1939,autumn
1939,sad
1939,longing
1939,male vocals
1939,breakup
1939,introspective
1940,psychedelic
1940,atmospheric
1940,suspenseful
1940,dense
1940,hypnotic
1940,instrumental
1940,ritualistic
1940,improvisation
1940,mysterious
1941,noisy
1941,melodic
1941,bittersweet
1941,male vocals
1941,female vocals
1941,love
1941,autumn
1941,sentimental
1941,mellow
1942,concept album
1942,lush
1942,melodic
1942,complex
1942,mysterious
1942,orchestral
1942,male vocals
1942,progressive
1942,fantasy
1943,instrumental
1943,mellow
1943,rhythmic
1943,sampling
1943,meditative
1943,atmospheric
1943,ethereal
1943,lush
1943,soothing
1944,melancholic
1944,male vocals
1944,rhythmic
1944,sentimental
1944,sparse
1944,conscious
1944,abstract
1944,apathetic
1944,dark
1945,melancholic
1945,cold
1945,mysterious
1945,atmospheric
1945,lonely
1945,calm
1945,winter
1945,instrumental
1945,ominous
1946,female vocals
1946,passionate
1946,mellow
1946,acoustic
1946,melodic
1947,uplifting
1947,melodic
1948,political
1948,angry
1948,crime
1948,urban
1948,aggressive
1948,energetic
1948,male vocals
1948,violence
1948,boastful
1949,winter
1949,lo-fi
1949,cold
1949,lonely
1949,androgynous vocals
1949,melancholic
1949,cryptic
1949,noisy
1949,raw
1950,energetic
1950,party
1950,sampling
1950,urban
1950,mechanical
1950,dark
1950,rhythmic
1950,aggressive
1950,nocturnal
1951,complex
1951,sombre
1951,chaotic
1951,male vocals
1951,dark
1951,technical
1951,progressive
1951,melodic
1951,anti-religious
1952,male vocals
1952,technical
1952,progressive
1952,complex
1952,heavy
1952,uncommon time signatures
1952,eclectic
1952,energetic
1952,dense
1953,love
1953,melodic
1953,uplifting
1953,male vocals
1953,romantic
1953,longing
1953,passionate
1953,rhythmic
1953,happy
1954,energetic
1954,aggressive
1954,death
1954,male vocals
1954,heavy
1954,raw
1954,manic
1954,violence
1954,angry
1955,happy
1955,energetic
1955,female vocals
1955,melodic
1955,futuristic
1955,uplifting
1955,playful
1955,eclectic
1955,Wall of Sound
1956,female vocals
1956,warm
1956,lush
1956,passionate
1956,love
1956,mellow
1956,introspective
1956,soft
1956,soothing
1957,technical
1957,space
1957,male vocals
1957,science fiction
1957,uncommon time signatures
1957,complex
1957,heavy
1957,mythology
1957,atmospheric
1958,male vocals
1958,warm
1958,rhythmic
1958,summer
1958,nature
1958,lethargic
1958,psychedelic
1959,dark
1959,epic
1959,martial
1959,uncommon time signatures
1959,atmospheric
1959,war
1959,science fiction
1959,chaotic
1959,sparse
1960,instrumental
1960,improvisation
1960,pastoral
1960,mysterious
1960,warm
1960,suspenseful
1960,spiritual
1960,peaceful
1960,nocturnal
1961,melodic
1961,male vocals
1961,nocturnal
1961,longing
1962,melodic
1962,summer
1962,bittersweet
1962,male vocals
1962,melancholic
1962,breakup
1962,uplifting
1962,cryptic
1962,poetic
1963,pastoral
1963,acoustic
1963,melancholic
1963,soothing
1963,warm
1963,bittersweet
1963,soft
1963,nature
1963,introspective
1964,lonely
1964,melancholic
1964,depressive
1964,dark
1964,female vocals
1964,sad
1964,introspective
1964,sombre
1964,atmospheric
1965,female vocals
1965,complex
1965,passionate
1965,energetic
1965,melodic
1965,uncommon time signatures
1965,quirky
1965,playful
1965,sentimental
1966,bittersweet
1966,introspective
1966,male vocals
1966,lonely
1966,psychedelic
1966,melodic
1966,love
1966,sentimental
1966,uplifting
1967,ominous
1967,suspenseful
1967,sombre
1967,dark
1967,atmospheric
1967,chamber music
1967,anxious
1967,instrumental
1967,melancholic
1968,spiritual
1968,breakup
1968,love
1968,melancholic
1968,melodic
1968,male vocals
1968,introspective
1969,melodic
1969,urban
1969,melancholic
1969,warm
1969,poetic
1970,sensual
1970,hedonistic
1970,LGBT
1970,male vocals
1970,tropical
1970,summer
1970,drugs
1970,mysterious
1970,warm
1971,repetitive
1971,instrumental
1971,apocalyptic
1971,ominous
1971,dark
1971,minimalistic
1971,cold
1971,sombre
1971,lo-fi
1972,psychedelic
1972,poetic
1972,male vocals
1972,passionate
1972,love
1972,eclectic
1972,mysterious
1972,bittersweet
1972,melodic
1973,raw
1973,aggressive
1973,anxious
1973,male vocals
1973,heavy
1973,dark
1973,angry
1973,misanthropic
1973,introspective
1974,instrumental
1974,improvisation
1975,instrumental
1975,ethereal
1975,acoustic
1975,atmospheric
1975,uplifting
1975,meditative
1975,spiritual
1975,technical
1975,repetitive
1976,romantic
1976,male vocals
1976,love
1976,melodic
1976,nocturnal
1976,soothing
1976,calm
1976,sentimental
1976,sensual
1977,apathetic
1977,introspective
1977,urban
1977,deadpan
1977,crime
1977,sombre
1977,drugs
1977,male vocals
1977,dark
1978,instrumental
1978,uncommon time signatures
1978,playful
1978,technical
1978,energetic
1978,science fiction
1978,complex
1978,avant-garde
1978,progressive
1979,male vocals
1979,melodic
1979,atmospheric
1979,heavy
1979,cold
1979,occult
1979,death
1979,triumphant
1979,anti-religious
1980,romantic
1980,lush
1980,melancholic
1980,lonely
1980,love
1980,breakup
1980,melodic
1980,mellow
1980,male vocals
1981,introspective
1981,nocturnal
1981,melodic
1981,passionate
1981,male vocals
1983,poetic
1984,psychedelic
1984,noisy
1984,playful
1984,surreal
1984,science fiction
1984,optimistic
1984,fantasy
1984,summer
1984,energetic
1985,male vocals
1985,romantic
1985,mellow
1985,rhythmic
1985,sentimental
1985,sports
1985,acoustic
1985,passionate
1986,warm
1986,political
1986,rhythmic
1986,uplifting
1986,melodic
1986,male vocals
1986,conscious
1986,lush
1986,eclectic
1987,death
1987,eclectic
1987,poetic
1987,male vocals
1987,energetic
1987,bittersweet
1987,rebellious
1987,introspective
1987,quirky
1988,improvisation
1988,melodic
1988,bittersweet
1988,melancholic
1988,poetic
1988,technical
1988,soothing
1988,composition
1988,acoustic
1989,humorous
1989,playful
1989,dark
1989,nocturnal
1989,bittersweet
1989,melodic
1989,progressive
1989,sarcastic
1989,passionate
1990,melodic
1990,male vocals
1990,soft
1990,warm
1990,introspective
1990,romantic
1990,melancholic
1990,sentimental
1990,longing
1991,playful
1991,humorous
1991,eclectic
1991,energetic
1991,male vocals
1991,melodic
1991,sampling
1991,satirical
1991,quirky
1992,passionate
1992,uncommon time signatures
1992,male vocals
1992,rhythmic
1992,technical
1992,melancholic
1992,anxious
1992,progressive
1992,complex
1993,progressive
1993,mellow
1993,playful
1993,male vocals
1994,mellow
1994,warm
1994,instrumental
1994,melodic
1994,tropical
1994,hypnotic
1994,atmospheric
1994,summer
1994,meditative
1996,political
1996,aggressive
1996,sarcastic
1996,energetic
1996,misanthropic
1996,anarchism
1996,violence
1996,male vocals
1996,rebellious
1997,pessimistic
1997,death
1997,introspective
1997,atmospheric
1997,melancholic
1997,dark
1997,sad
1997,male vocals
1997,anxious
1998,male vocals
1998,occult
1998,mythology
1998,epic
1998,triumphant
1998,choral
1998,ominous
1998,progressive
1998,energetic
1999,male vocals
1999,pastoral
1999,bittersweet
1999,melancholic
1999,acoustic
1999,sad
1999,melodic
1999,conscious
2000,breakup
2000,concept album
2000,male vocals
2000,introspective
2000,poetic
2000,lush
2000,melancholic
2000,autumn
2000,melodic
2001,rhythmic
2001,warm
2001,tropical
2001,mellow
2001,melodic
2001,male vocals
2002,male vocals
2002,political
2002,romantic
2002,uplifting
2002,love
2003,sampling
2003,rhythmic
2003,raw
2003,dense
2003,mellow
2003,warm
2003,psychedelic
2003,summer
2003,atmospheric
2004,epic
2004,melodic
2004,male vocals
2004,medieval
2004,heavy
2004,fantasy
2005,nocturnal
2005,lethargic
2005,soothing
2005,atmospheric
2005,peaceful
2005,sampling
2005,mysterious
2005,melancholic
2005,calm
2006,ethereal
2006,atmospheric
2006,lush
2006,female vocals
2006,hypnotic
2006,surreal
2006,dense
2006,psychedelic
2006,melancholic
2007,instrumental
2007,mellow
2007,improvisation
2007,nocturnal
2007,acoustic
2007,uplifting
2007,soothing
2008,ominous
2008,suspenseful
2008,dark
2008,scary
2008,repetitive
2008,instrumental
2008,hypnotic
2008,Halloween
2008,atmospheric
2011,mellow
2011,romantic
2011,male vocals
2011,sensual
2011,happy
2011,love
2011,bittersweet
2011,sentimental
2011,melodic
2012,meditative
2012,calm
2012,cryptic
2012,soothing
2012,ethereal
2012,minimalistic
2012,male vocals
2012,philosophical
2012,poetic
2013,progressive
2013,complex
2013,warm
2013,peaceful
2013,spiritual
2013,bittersweet
2013,male vocals
2013,spring
2013,lush
2014,female vocals
2014,manic
2014,lush
2014,melancholic
2014,introspective
2014,anxious
2014,sad
2014,quirky
2014,longing
2015,pagan
2015,male vocals
2015,mythology
2015,energetic
2015,...
2015,complex
2015,rebellious
2015,poetic
2015,concept album
2016,heavy
2016,epic
2016,male vocals
2016,sombre
2016,dark
2016,melodic
2016,paranormal
2017,surreal
2017,abstract
2017,poetic
2017,technical
2017,Christian
2017,male vocals
2018,instrumental
2018,noisy
2018,dissonant
2018,uncommon time signatures
2018,dark
2018,avant-garde
2018,Wall of Sound
2018,scary
2019,melodic
2019,progressive
2019,male vocals
2019,heavy
2019,fantasy
2020,progressive
2020,melancholic
2020,passionate
2020,dark
2020,melodic
2020,death
2021,melodic
2021,optimistic
2021,romantic
2021,female vocals
2021,sentimental
2021,happy
2021,passionate
2021,male vocals
2021,psychedelic
2022,repetitive
2022,instrumental
2022,minimalistic
2022,atmospheric
2022,sparse
2022,sombre
2022,aleatory
2022,hypnotic
2022,ethereal
2023,male vocals
2023,energetic
2023,heavy
2023,rebellious
2023,raw
2023,sexual
2023,rhythmic
2023,boastful
2023,hedonistic
2024,satanic
2024,heavy
2024,male vocals
2024,infernal
2024,triumphant
2024,dark
2024,epic
2024,misanthropic
2024,rebellious
2025,science fiction
2025,technical
2025,complex
2025,heavy
2025,uncommon time signatures
2025,energetic
2025,futuristic
2025,male vocals
2025,space
2026,melancholic
2026,lonely
2026,introspective
2026,uplifting
2026,bittersweet
2026,male vocals
2026,mellow
2026,melodic
2026,love
2027,fantasy
2027,energetic
2027,melodic
2027,heavy
2027,male vocals
2027,epic
2027,aggressive
2027,dark
2028,sensual
2028,mellow
2028,melodic
2028,sexual
2028,love
2028,lush
2028,male vocals
2028,soothing
2028,romantic
2029,angry
2029,vulgar
2029,hateful
2029,heavy
2029,male vocals
2029,energetic
2030,uplifting
2030,passionate
2030,male vocals
2030,melodic
2030,vocal group
2031,dark
2031,heavy
2031,sombre
2031,male vocals
2031,death
2031,occult
2031,pessimistic
2031,existential
2031,drugs
2032,heavy
2032,dark
2032,male vocals
2032,death
2032,aggressive
2033,drugs
2033,crime
2033,rhythmic
2033,sampling
2033,nocturnal
2033,dark
2033,violence
2033,urban
2033,male vocals
2034,avant-garde
2034,philosophical
2034,existential
2034,poetic
2034,passionate
2035,poetic
2035,heavy
2035,epic
2035,concept album
2035,complex
2035,abstract
2035,male vocals
2035,progressive
2035,war
2036,melancholic
2036,sentimental
2036,male vocals
2036,lush
2036,introspective
2036,existential
2036,concept album
2037,anthemic
2037,epic
2037,lush
2037,triumphant
2038,energetic
2038,male vocals
2038,angry
2038,anthemic
2038,rebellious
2038,melodic
2038,uplifting
2039,eclectic
2039,psychedelic
2039,playful
2039,complex
2039,progressive
2039,melodic
2039,philosophical
2039,male vocals
2039,avant-garde
2040,female vocals
2040,eclectic
2040,poetic
2040,passionate
2040,introspective
2040,atmospheric
2040,sad
2040,sensual
2040,melancholic
2041,rhythmic
2041,urban
2041,sampling
2041,boastful
2041,male vocals
2041,energetic
2041,crime
2041,conscious
2041,dark
2042,ethereal
2042,repetitive
2042,atmospheric
2042,meditative
2042,male vocals
2042,nocturnal
2042,hypnotic
2042,lush
2042,improvisation
2043,complex
2043,instrumental
2043,technical
2043,eclectic
2045,male vocals
2045,bittersweet
2045,sentimental
2045,melancholic
2045,warm
2045,melodic
2045,passionate
2045,atmospheric
2045,summer
2046,playful
2046,energetic
2046,noisy
2046,female vocals
2046,manic
2046,chaotic
2046,quirky
2046,rhythmic
2046,happy
2047,drugs
2047,space
2047,atmospheric
2047,concept album
2047,male vocals
2047,sombre
2047,anxious
2047,energetic
2047,melodic
2048,atmospheric
2048,dark
2048,ethereal
2048,nocturnal
2048,hypnotic
2048,male vocals
2048,sombre
2048,introspective
2048,occult
2049,melodic
2049,nocturnal
2049,urban
2049,male vocals
2049,LGBT
2049,alienation
2049,conscious
2049,rhythmic
2049,eclectic
2050,rhythmic
2050,female vocals
2050,party
2050,sexual
2050,energetic
2050,love
2050,repetitive
2050,sensual
2050,passionate
2051,ethereal
2051,melancholic
2051,lonely
2051,mellow
2051,lethargic
2051,melodic
2051,sombre
2051,atmospheric
2051,lush
2052,energetic
2052,melodic
2052,male vocals
2052,apocalyptic
2053,improvisation
2053,instrumental
2053,mellow
2053,warm
2053,acoustic
2055,energetic
2055,rhythmic
2055,sampling
2055,uplifting
2055,melodic
2055,playful
2055,progressive
2055,passionate
2055,instrumental
2056,ominous
2056,dark
2056,disturbing
2056,atmospheric
2056,nihilistic
2056,aggressive
2056,scary
2056,cold
2056,male vocals
2057,male vocals
2057,playful
2057,atmospheric
2058,love
2058,male vocals
2058,longing
2058,ethereal
2058,romantic
2058,soothing
2058,warm
2058,sensual
2058,psychedelic
2059,female vocals
2059,sentimental
2060,melodic
2060,mellow
2060,soft
2060,male vocals
2060,melancholic
2061,improvisation
2061,energetic
2062,male vocals
2062,heavy
2062,energetic
2062,drugs
2063,Christian
2063,male vocals
2063,complex
2063,melodic
2063,progressive
2064,repetitive
2064,minimalistic
2064,melodic
2064,sparse
2065,progressive
2065,quirky
2065,male vocals
2065,uncommon time signatures
2065,complex
2065,dissonant
2065,playful
2065,eclectic
2067,psychedelic
2067,melodic
2067,atmospheric
2067,lonely
2067,melancholic
2067,male vocals
2067,introspective
2067,lush
2067,soothing
2068,soothing
2068,atmospheric
2068,soft
2068,male vocals
2068,warm
2068,uplifting
2068,mysterious
2068,lush
2068,playful
2069,male vocals
2069,futuristic
2069,sombre
2069,anxious
2069,pessimistic
2069,ominous
2069,cold
2070,psychedelic
2070,playful
2070,humorous
2070,energetic
2070,avant-garde
2070,complex
2070,quirky
2070,progressive
2070,atmospheric
2071,melodic
2071,energetic
2071,passionate
2071,bittersweet
2071,male vocals
2071,breakup
2071,anthemic
2071,noisy
2071,urban
2072,rhythmic
2072,warm
2072,tropical
2072,summer
2072,male vocals
2072,playful
2072,psychedelic
2072,uplifting
2073,atmospheric
2073,warm
2073,ethereal
2073,lush
2073,soothing
2073,meditative
2073,spring
2073,instrumental
2073,uplifting
2074,improvisation
2074,technical
2074,avant-garde
2076,dark
2076,abstract
2076,avant-garde
2076,androgynous vocals
2076,suspenseful
2076,instrumental
2077,male vocals
2077,rhythmic
2077,urban
2077,conscious
2077,energetic
2077,uplifting
2077,introspective
2077,poetic
2078,drugs
2078,space
2078,psychedelic
2078,science fiction
2078,male vocals
2078,heavy
2078,hedonistic
2078,aggressive
2078,sarcastic
2079,melancholic
2079,existential
2079,longing
2079,dark
2079,deadpan
2079,sombre
2079,atmospheric
2079,pastoral
2079,ominous
2080,playful
2080,quirky
2080,eclectic
2080,humorous
2080,melodic
2080,male vocals
2080,sarcastic
2080,surreal
2080,space
2082,melancholic
2082,ominous
2082,depressive
2082,male vocals
2082,death
2082,nocturnal
2082,heavy
2082,sombre
2082,atmospheric
2083,heavy
2083,fantasy
2083,epic
2083,male vocals
2083,melancholic
2084,male vocals
2084,psychedelic
2084,cryptic
2084,energetic
2084,mysterious
2084,playful
2084,surreal
2084,nocturnal
2084,raw
2085,energetic
2085,male vocals
2085,epic
2085,fantasy
2085,uncommon time signatures
2085,pagan
2085,melodic
2085,winter
2085,death
2086,space
2086,science fiction
2086,atmospheric
2086,poetic
2086,bittersweet
2086,love
2086,melodic
2086,romantic
2086,male vocals
2087,dark
2087,heavy
2087,occult
2087,aggressive
2087,male vocals
2087,serious
2087,infernal
2087,angry
2087,forest
2088,male vocals
2088,melodic
2088,rock opera
2088,epic
2088,complex
2088,introspective
2088,fantasy
2088,concept album
2088,...
2089,acoustic
2089,instrumental
2089,nocturnal
2089,warm
2089,ballad
2089,technical
2089,melodic
2089,playful
2089,poetic
2090,poetic
2090,protest
2090,male vocals
2091,male vocals
2091,love
2092,female vocals
2092,male vocals
2092,futuristic
2092,bittersweet
2092,lush
2092,orchestral
2092,eclectic
2092,epic
2093,conscious
2093,urban
2093,political
2093,rhythmic
2093,male vocals
2093,concept album
2093,mellow
2093,drugs
2093,introspective
2094,instrumental
2094,acoustic
2094,peaceful
2094,calm
2094,soft
2095,male vocals
2095,improvisation
2095,progressive
2095,manic
2095,quirky
2095,political
2095,warm
2095,playful
2096,playful
2096,energetic
2096,melodic
2096,male vocals
2096,romantic
2096,bittersweet
2096,longing
2096,warm
2096,love
2097,introspective
2097,male vocals
2097,fantasy
2097,dark
2097,heavy
2097,melodic
2097,energetic
2097,technical
2097,aggressive
2098,female vocals
2098,calm
2098,romantic
2098,soothing
2098,nocturnal
2098,soft
2098,longing
2098,melodic
2098,passionate
2099,male vocals
2099,female vocals
2099,complex
2099,abstract
2099,technical
2099,melodic
2099,playful
2099,composition
2099,progressive
2100,atmospheric
2100,heavy
2100,dark
2100,space
2100,female vocals
2100,male vocals
2100,concept album
2100,progressive
2100,science fiction
2101,melancholic
2101,mellow
2101,romantic
2101,atmospheric
2101,urban
2101,nocturnal
2101,rain
2101,bittersweet
2101,lush
2102,male vocals
2102,aggressive
2102,heavy
2102,angry
2102,dark
2102,martial
2102,anthemic
2102,ominous
2102,passionate
2103,lonely
2103,introspective
2103,melodic
2104,angry
2104,heavy
2104,dark
2104,rhythmic
2104,male vocals
2104,energetic
2104,aggressive
2106,nocturnal
2106,futuristic
2106,atmospheric
2106,urban
2106,rain
2106,soothing
2106,lonely
2106,ethereal
2106,mellow
2107,male vocals
2107,atmospheric
2107,nature
2107,lush
2107,poetic
2107,progressive
2107,bittersweet
2107,acoustic
2107,melancholic
2108,lo-fi
2108,anxious
2108,male vocals
2108,lonely
2108,death
2108,love
2108,introspective
2108,alienation
2108,LGBT
2109,urban
2109,rhythmic
2109,tropical
2109,energetic
2109,party
2109,warm
2110,aggressive
2110,angry
2110,rhythmic
2110,political
2110,manic
2110,energetic
2110,chaotic
2110,male vocals
2110,sampling
2111,peaceful
2111,ethereal
2111,spiritual
2111,soothing
2111,atmospheric
2111,drugs
2111,space
2111,psychedelic
2111,melancholic
2112,progressive
2112,folklore
2112,male vocals
2112,war
2112,warm
2112,passionate
2112,poetic
2112,female vocals
2112,crime
2113,noisy
2113,dense
2113,chaotic
2113,male vocals
2113,manic
2113,surreal
2113,anxious
2113,raw
2113,mysterious
2114,concept album
2114,complex
2114,poetic
2114,progressive
2114,mysterious
2114,uplifting
2114,lush
2114,male vocals
2114,mellow
2115,concept album
2115,playful
2115,quirky
2115,bittersweet
2115,melodic
2115,love
2115,female vocals
2115,sampling
2115,melancholic
2116,lush
2116,melancholic
2116,mellow
2116,romantic
2116,bittersweet
2116,nocturnal
2116,melodic
2116,male vocals
2116,sentimental
2117,complex
2117,improvisation
2117,technical
2118,peaceful
2118,melodic
2118,lush
2118,complex
2118,uncommon time signatures
2118,medieval
2118,fantasy
2118,male vocals
2118,triumphant
2119,instrumental
2119,pastoral
2119,hypnotic
2119,acoustic
2119,technical
2119,meditative
2119,calm
2119,peaceful
2120,male vocals
2120,drugs
2120,dark
2120,mellow
2120,passionate
2120,warm
2120,serious
2120,longing
2120,pessimistic
2122,melodic
2122,male vocals
2122,bittersweet
2122,lo-fi
2122,breakup
2122,playful
2122,energetic
2122,lonely
2122,pessimistic
2123,poetic
2123,male vocals
2123,soothing
2123,mellow
2123,progressive
2123,atmospheric
2123,lush
2123,conscious
2123,melancholic
2124,political
2124,sombre
2124,war
2124,melancholic
2124,introspective
2124,depressive
2124,protest
2124,sarcastic
2125,sampling
2125,male vocals
2125,conscious
2125,urban
2125,rhythmic
2125,introspective
2125,nocturnal
2125,serious
2125,existential
2126,instrumental
2126,improvisation
2126,rhythmic
2126,acoustic
2126,mysterious
2127,acoustic
2127,improvisation
2128,infernal
2128,eclectic
2128,atmospheric
2128,lush
2128,mythology
2128,energetic
2128,epic
2128,progressive
2130,male vocals
2130,rhythmic
2130,mellow
2131,mythology
2131,aggressive
2131,heavy
2131,progressive
2131,technical
2131,male vocals
2131,poetic
2131,chaotic
2131,energetic
2132,energetic
2132,rebellious
2132,male vocals
2132,playful
2132,raw
2132,urban
2132,hedonistic
2133,ominous
2133,dark
2133,atmospheric
2133,suspenseful
2133,nocturnal
2133,mysterious
2133,instrumental
2133,repetitive
2133,scary
2134,dark
2134,apocalyptic
2134,infernal
2134,ominous
2134,atmospheric
2134,suspenseful
2134,nocturnal
2134,instrumental
2134,progressive
2135,meditative
2135,atmospheric
2135,mysterious
2135,instrumental
2135,peaceful
2135,ethereal
2135,tribal
2135,soothing
2135,surreal
2136,mythology
2136,philosophical
2136,complex
2136,cold
2136,sombre
2136,atmospheric
2136,epic
2136,dark
2136,melodic
2137,romantic
2137,playful
2137,happy
2137,bittersweet
2137,melodic
2137,love
2137,male vocals
2137,spring
2137,sentimental
2138,introspective
2138,male vocals
2138,passionate
2138,poetic
2138,acoustic
2138,raw
2138,anxious
2138,love
2138,alienation
2139,melancholic
2139,anxious
2139,atmospheric
2139,psychedelic
2139,introspective
2139,sombre
2139,cold
2139,ominous
2139,dark
2140,concept album
2140,male vocals
2140,suite
2140,lush
2140,bittersweet
2140,melodic
2140,progressive
2140,romantic
2140,soft
2141,love
2141,male vocals
2141,energetic
2141,breakup
2141,introspective
2141,LGBT
2141,melodic
2142,heavy
2142,male vocals
2142,quirky
2142,rhythmic
2143,introspective
2143,lonely
2143,apathetic
2143,melodic
2143,male vocals
2143,melancholic
2143,cryptic
2143,winter
2143,autumn
2144,passionate
2144,female vocals
2144,nocturnal
2144,manic
2144,lonely
2144,urban
2144,complex
2144,melodic
2144,mellow
2145,dark
2145,ethereal
2145,sombre
2145,rhythmic
2145,mysterious
2145,atmospheric
2145,melancholic
2145,male vocals
2145,pastoral
2146,suspenseful
2146,mysterious
2146,nocturnal
2146,atmospheric
2146,anxious
2146,instrumental
2146,complex
2147,spiritual
2147,mellow
2147,rhythmic
2147,psychedelic
2147,summer
2147,male vocals
2147,atmospheric
2148,raw
2148,male vocals
2148,energetic
2148,sarcastic
2148,humorous
2148,quirky
2148,playful
2148,rebellious
2148,sexual
2151,progressive
2151,pastoral
2151,acoustic
2151,psychedelic
2151,complex
2151,forest
2151,atmospheric
2151,death
2151,dark
2152,male vocals
2152,melancholic
2152,lonely
2152,dark
2152,sombre
2152,death
2152,heavy
2152,melodic
2154,heavy
2154,melodic
2154,progressive
2154,introspective
2155,male vocals
2155,pastoral
2155,melodic
2155,mellow
2155,soothing
2155,female vocals
2155,existential
2155,peaceful
2155,nature
2156,instrumental
2156,improvisation
2156,noisy
2156,avant-garde
2156,manic
2156,chaotic
2156,humorous
2156,surreal
2156,playful
2157,soft
2157,acoustic
2157,sombre
2157,folklore
2157,pastoral
2157,mellow
2157,melancholic
2157,lonely
2157,calm
2158,male vocals
2158,playful
2158,melodic
2158,conscious
2158,quirky
2158,atmospheric
2158,passionate
2158,lush
2158,energetic
2159,instrumental
2159,spiritual
2159,meditative
2159,atmospheric
2160,sombre
2160,complex
2160,mysterious
2160,lush
2160,eclectic
2160,male vocals
2160,sensual
2160,progressive
2160,passionate
2161,melodic
2161,anthemic
2161,melancholic
2161,epic
2161,Wall of Sound
2161,passionate
2162,dark
2162,drugs
2162,violence
2162,urban
2162,rhythmic
2162,male vocals
2162,religious
2162,sampling
2162,angry
2163,atmospheric
2163,nocturnal
2163,lush
2163,rain
2163,rhythmic
2163,urban
2163,sombre
2163,cold
2163,male vocals
2164,female vocals
2164,spiritual
2164,mysterious
2164,pastoral
2164,uplifting
2164,hypnotic
2164,warm
2164,religious
2164,passionate
2165,humorous
2165,playful
2165,melodic
2165,eclectic
2165,male vocals
2165,longing
2165,manic
2165,warm
2166,anxious
2166,noisy
2166,dissonant
2166,dark
2166,scary
2166,chaotic
2166,mechanical
2166,avant-garde
2166,disturbing
2167,melodic
2167,instrumental
2167,warm
2167,technique
2167,folklore
2168,psychedelic
2168,peaceful
2168,progressive
2168,suite
2168,male vocals
2168,mellow
2168,pastoral
2168,soft
2168,atmospheric
2169,female vocals
2169,love
2169,melodic
2169,mellow
2169,passionate
2169,longing
2169,warm
2169,melancholic
2169,bittersweet
2170,complex
2170,uncommon time signatures
2170,instrumental
2170,avant-garde
2170,dissonant
2170,improvisation
2170,eclectic
2170,technical
2170,apocalyptic
2171,sampling
2171,eclectic
2171,playful
2171,rhythmic
2171,energetic
2171,mellow
2171,instrumental
2171,dense
2171,urban
2172,melodic
2172,cold
2172,melancholic
2172,dark
2172,sombre
2172,atmospheric
2172,complex
2172,forest
2172,bittersweet
2173,male vocals
2173,passionate
2174,mellow
2174,introspective
2174,eclectic
2174,melancholic
2174,love
2174,romantic
2174,soothing
2174,male vocals
2174,passionate
2175,lonely
2175,introspective
2175,male vocals
2175,sad
2175,melancholic
2176,aggressive
2176,heavy
2176,dark
2176,dense
2176,death
2176,male vocals
2176,atmospheric
2177,science fiction
2177,concept album
2177,epic
2177,male vocals
2177,dark
2177,rock opera
2177,futuristic
2177,urban
2177,passionate
2178,melancholic
2179,science fiction
2179,LGBT
2179,concept album
2179,atmospheric
2179,melodic
2179,cryptic
2179,rhythmic
2179,surreal
2179,sampling
2180,noisy
2180,raw
2180,chaotic
2180,energetic
2180,aggressive
2180,misanthropic
2180,infernal
2180,pessimistic
2180,angry
2181,male vocals
2181,melodic
2181,eclectic
2181,political
2181,bittersweet
2182,male vocals
2182,melodic
2182,progressive
2182,spiritual
2182,melancholic
2182,peaceful
2182,lush
2182,bittersweet
2182,sarcastic
2183,apathetic
2183,cryptic
2183,lo-fi
