id_albuma,genre
2223,Modal Jazz
2224,Singer/Songwriter
2224,Piano Blues
2225,East Coast Hip Hop
2225,Gangsta Rap
2225,Hardcore Hip Hop
2226,Progressive Rock
2227,Hard Rock
2228,Pop Rock
2228,Art Pop
2229,Dream Pop
2229,Neo-Psychedelia
2230,Post-Punk
2231,Progressive Rock
2232,Progressive Rock
2232,Rock Opera
2233,Neo-Prog
2234,Standards
2234,Vocal Jazz
2235,Progressive Rock
2236,Progressive Rock
2237,Progressive Rock
2237,Symphonic Prog
2238,Space Ambient
2238,Progressive Electronic
2239,Melodic Death Metal
2240,Heartland Rock
2240,Punk Rock
2241,Jazz Fusion
2242,Symphonic Prog
2242,Progressive Rock
2243,Hard Rock
2243,Heavy Psych
2243,Psychedelic Rock
2244,IDM
2245,Power Pop
2245,Pop Rock
2245,Pub Rock
2246,Thrash Metal
2247,Power Metal
2247,Heavy Metal
2247,US Power Metal
2248,Heavy Metal
2248,US Power Metal
2249,Singer/Songwriter
2249,British Folk Rock
2250,Blues Rock
2250,Jam Band
2251,Bluegrass
2252,Art Pop
2253,Noise Pop
2253,Lo-Fi / Slacker Rock
2253,Emo
2254,Art Pop
2254,Baroque Pop
2255,Grunge
2255,Alternative Metal
2256,Blues Rock
2256,Southern Rock
2257,Singer/Songwriter
2257,Folk Rock
2258,Dance-Pop
2258,Contemporary R&amp;B
2258,Pop
2259,Experimental Rock
2259,Avant-Garde Metal
2259,Funk Metal
2260,Death Metal
2261,Progressive Rock
2262,American Folk Music
2262,Folk Rock
2262,Americana
2263,Screamo
2263,Emoviolence
2264,Death Metal
2265,Thrash Metal
2266,Melodic Death Metal
2267,Country Rock
2267,Blues Rock
2268,Singer/Songwriter
2268,Indie Folk
2269,Deathcore
2269,Progressive Metal
2269,Melodic Metalcore
2270,Electric Blues
2271,Jazz Fusion
2272,Noise Rock
2272,No Wave
2272,Industrial Rock
2273,No Wave
2274,Technical Death Metal
2275,Post-Punk
2276,Atmospheric Black Metal
2277,Progressive Rock
2277,Jazz-Rock
2277,Jazz Fusion
2278,Blues Rock
2278,Hard Rock
2278,Jam Band
2278,Psychedelic Rock
2279,Psychedelic Rock
2280,Post-Punk Revival
2280,Indie Rock
2281,Pop Rock
2281,Hard Rock
2282,Southern Hip Hop
2282,Gangsta Rap
2283,Progressive Rock
2283,Progressive Metal
2284,Indie Rock
2285,Americana
2285,Contemporary Folk
2285,Alt-Country
2286,EAI
2286,Free Improvisation
2286,Onkyo
2287,Poetry
2287,Chanson à texte
2288,Modal Jazz
2288,Post-Bop
2289,Progressive Rock
2289,Psychedelic Rock
2290,Post-Punk
2291,Drone Metal
2291,Shoegaze
2291,Post-Metal
2292,Chanson à texte
2293,Indie Rock
2293,Southern Rock
2294,Deep Funk
2294,Funk
2294,New Orleans R&amp;B
2295,Standards
2295,Country Pop
2296,Progressive Rock
2296,Symphonic Prog
2297,Heavy Metal
2298,Chicago Soul
2298,Soul
2299,Southern Soul
2299,Deep Soul
2300,Vocal Jazz
2300,Standards
2301,Synthpop
2301,New Wave
2301,Indietronica
2302,Slowcore
2303,Free Jazz
2304,Jangle Pop
2304,Indie Pop
2305,Hard Bop
2306,Gothic Metal
2307,Jazz Fusion
2307,Jazz-Rock
2308,Minimalism
2308,Electronic
2308,Microtonal Classical
2309,Post-Rock
2310,Alternative Metal
2311,Dub Techno
2311,Ambient Dub
2312,Alternative Metal
2312,Alternative Rock
2313,Progressive Rock
2314,Djent
2315,Nueva canción latinoamericana
2315,Mexican Music
2316,Progressive Metal
2317,Hard Rock
2317,Blues Rock
2318,Film Score
2318,Cinematic Classical
2319,Post-Hardcore
2319,Art Punk
2320,Avant-Garde Jazz
2321,Oi!
2322,Experimental Hip Hop
2322,East Coast Hip Hop
2323,Power Metal
2324,Film Score
2324,Dark Jazz
2325,Power Metal
2326,Power Metal
2327,Punk Rock
2328,Funk Rock
2328,Alternative Rock
2329,Art Pop
2329,Progressive Pop
2329,Indie Rock
2330,Mathcore
2331,Progressive Rock
2331,Jazz-Rock
2332,Nueva trova
2333,Jazz Rap
2333,Abstract Hip Hop
2334,Psychedelic Rock
2334,Progressive Rock
2335,Progressive Rock
2336,Southern Hip Hop
2336,Conscious Hip Hop
2337,Heavy Metal
2338,US Power Metal
2338,Heavy Metal
2338,Power Metal
2339,Death Metal
2340,Hard Bop
2341,Scottish Folk Music
2342,Experimental Rock
2343,New Wave
2344,Singer/Songwriter
2344,Folk Rock
2345,Disco
2345,Electronic
2346,Abstract Hip Hop
2347,Rock
2347,Pop Rock
2348,Comedy Rock
2348,Rock Opera
2348,Experimental Rock
2349,Progressive Rock
2349,Space Rock
2350,Sludge Metal
2351,Hindustani Classical Music
2352,Pop Rock
2352,Americana
2352,Roots Rock
2353,Progressive Metal
2354,Blackgaze
2354,Post-Metal
2354,Shoegaze
2355,Experimental
2356,Alternative Rock
2357,Gothic Metal
2357,Doom Metal
2358,Metalcore
2358,Mathcore
2359,East Coast Hip Hop
2359,Gangsta Rap
2359,Drumless
2360,Thrash Metal
2361,Post-Punk
2362,Hard Rock
2363,Samba-jazz
2363,Bossa nova
2364,Ambient
2364,Drone
2365,Ska Punk
2365,Third Wave Ska
2366,Folk Rock
2366,Singer/Songwriter
2367,Singer/Songwriter
2367,Folk Rock
2367,Alt-Country
2368,Canzone d&#39;autore
2368,Blues Rock
2368,Canzone napoletana
2369,Progressive Rock
2370,IDM
2371,Progressive Folk
2371,British Folk Rock
2371,Canterbury Scene
2372,Singer/Songwriter
2372,Indie Pop
2372,Pop Rock
2373,Tuvan Throat Singing
2374,Traditional Doom Metal
2374,Doom Metal
2375,Technical Death Metal
2375,Atmospheric Sludge Metal
2376,Piano Rock
2376,Singer/Songwriter
2376,Pop Rock
2377,Emocore
2377,Post-Hardcore
2378,Afro-Funk
2379,Progressive Metal
2380,Post-Hardcore
2380,Metalcore
2381,Jazz Fusion
2381,Progressive Rock
2382,Alternative Rock
2383,Pop Rock
2384,Emo
2384,Midwest Emo
2385,Progressive Folk
2385,Progressive Rock
2386,East Coast Hip Hop
2386,Boom Bap
2386,Hardcore Hip Hop
2387,MPB
2387,Singer/Songwriter
2387,Contemporary Folk
2388,Contemporary Folk
2389,Progressive Rock
2389,Symphonic Prog
2390,Progressive Rock
2391,Philly Soul
2392,Black Metal
2392,Thrash Metal
2393,Art Pop
2393,Progressive Pop
2394,British Folk Rock
2394,Progressive Folk
2394,Folk Baroque
2395,Hard Rock
2396,Technical Death Metal
2396,Progressive Metal
2397,Modal Jazz
2398,Blues Rock
2399,Doom Metal
2399,Gothic Metal
2400,Grunge
2400,Psychedelic Rock
2401,Glam Rock
2401,Hard Rock
2402,Hard Rock
2403,Heavy Metal
2403,Power Metal
2404,Viking Metal
2404,Black Metal
2405,Boom Bap
2405,West Coast Hip Hop
2406,Hardcore Hip Hop
2407,Hard Rock
2407,Heavy Metal
2408,Hard Rock
2408,Blues Rock
2408,Film Soundtrack
2409,Canterbury Scene
2409,Progressive Rock
2410,Progressive Pop
2410,Contemporary Folk
2410,Glam Rock
2411,Progressive Rock
2411,Jazz-Rock
2412,Indie Pop
2412,Synthpop
2413,NWOBHM
2413,Heavy Metal
2414,Horrorcore
2415,Death Metal
2416,Art Rock
2416,Progressive Rock
2417,East Coast Hip Hop
2417,Boom Bap
2418,Sound Collage
2418,Turntable Music
2418,Musique concrète
2418,Plunderphonics
2419,Pop Punk
2419,Punk Rock
2420,East Coast Hip Hop
2421,Pop Rock
2421,Baroque Pop
2422,Deathrock
2423,Avant-Garde Jazz
2423,Grindcore
2424,Psychedelic Rock
2424,Folk Rock
2425,Alternative Rock
2426,Dark Folk
2427,Symphonic Metal
2428,Screamo
2429,Singer/Songwriter
2429,Folk Pop
2429,Art Pop
2430,Avant-Prog
2430,Art Punk
2431,Heavy Metal
2432,Blues Rock
2433,Progressive Rock
2434,Blues Rock
2434,Electric Blues
2435,UK Hip Hop
2435,Electropop
2436,Drone Metal
2436,Sludge Metal
2437,Slowcore
2437,Folk Rock
2438,Art Rock
2438,Glam Rock
2438,Pop Rock
2439,British Folk Rock
2439,Psychedelic Folk
2439,Progressive Folk
2440,Jangle Pop
2440,Indie Pop
2441,Progressive Rock
2442,Art Pop
2442,Synthpop
2443,Big Beat
2444,Math Rock
2444,Post-Rock
2445,Singer/Songwriter
2445,Blues Rock
2445,Folk Rock
2446,Psychedelic Rock
2447,Black Metal
2447,Atmospheric Black Metal
2448,Soul
2448,Funk
2448,Film Score
2449,Post-Bop
2449,Modal Jazz
